,分类名称,批发价格(元/千克)_否,批发价格(元/千克)_是,销售单价(元/千克)_否,销售单价(元/千克)_是,销量(千克)_否,销量(千克)_是,销量_zscore,销售单价_zscore,日期
785,食用菌,7.270747330960853,0.0,11.223487544483987,0.0,124.492,0.0,1.2661291973585431,-0.36328117884876926,2020-11-08
791,食用菌,5.884014598540146,0.0,9.63941605839416,0.0,63.22,0.0,-0.022166868896564502,-0.964169104520788,2020-11-09
797,食用菌,5.672096774193549,0.0,8.59758064516129,0.0,64.18,0.0,-0.001982049997150193,-1.3593699056503206,2020-11-10
803,食用菌,5.133826086956522,3.86,7.876521739130434,4.0,62.612,1.91,-0.03495058753286006,-1.6328901313073885,2020-11-11
809,食用菌,5.38929203539823,0.0,8.549557522123894,0.0,68.656,0.0,0.09212966812136822,-1.3775865802383238,2020-11-12
815,食用菌,5.079159663865546,0.0,7.603361344537815,0.0,67.676,0.0,0.07152433216154953,-1.736508423994213,2020-11-13
821,食用菌,5.781589743589744,0.0,9.063589743589745,0.0,92.793,0.0,0.5996306824704923,-1.1825980598353505,2020-11-14
827,食用菌,4.7248872180451125,0.0,7.378195488721804,0.0,73.108,0.0,0.18573676576740125,-1.821920884998372,2020-11-15
833,食用菌,4.970303030303031,0.0,7.707070707070707,0.0,54.363,0.0,-0.20839284909668015,-1.6971682147471014,2020-11-16
839,食用菌,3.138807947019868,0.0,5.16092715231788,0.0,131.979,0.0,1.4235497589209534,-2.6630002068721383,2020-11-17
845,食用菌,4.297615894039735,0.0,6.764238410596026,0.0,99.089,0.0,0.7320094530858166,-2.0548140330451843,2020-11-18
851,食用菌,4.481353383458647,0.0,6.890225563909774,0.0,90.297,0.0,0.5471501533320153,-2.007023160044313,2020-11-19
857,食用菌,3.655892857142857,0.0,6.176785714285714,0.0,70.888,0.0,0.1390593720625061,-2.2776532389876367,2020-11-20
863,食用菌,3.9824820143884896,0.0,6.467625899280575,0.0,169.382,0.0,2.2099797394363567,-2.1673284480938766,2020-11-21
869,食用菌,7.53855421686747,0.0,12.650903614457832,0.0,160.154,0.0,2.015953167765738,0.17818244125255875,2020-11-22
875,食用菌,5.719247648902821,0.0,9.210971786833856,0.0,195.788,0.0,2.765188414288367,-1.1266914350245838,2020-11-23
881,食用菌,6.458884120171674,0.0,10.321888412017168,0.0,117.661,0.0,1.1225015953773994,-0.7052859666711775,2020-11-24
887,食用菌,7.4888288288288285,0.0,11.445495495495496,0.0,95.581,0.0,0.6582507606908742,-0.27906661003830835,2020-11-25
893,食用菌,6.271600000000001,0.0,9.9525,0.0,110.276,0.0,0.9672256708230519,-0.8454065600998065,2020-11-26
899,食用菌,7.126009174311927,0.0,11.405504587155963,0.0,112.979,0.0,1.0240585515367149,-0.29423641403320144,2020-11-27
905,食用菌,6.476873156342182,0.0,10.140412979351032,0.0,187.133,0.0,2.583209656398336,-0.7741252818490301,2020-11-28
911,食用菌,7.398364197530864,0.0,11.290123456790123,0.0,168.218,0.0,2.1855056465208165,-0.3380040903634923,2020-11-29
917,食用菌,5.267828947368422,0.0,7.781578947368421,0.0,100.486,0.0,0.7613825697550684,-1.668904905703846,2020-11-30
923,食用菌,5.8941530054644815,3.66,8.918032786885245,4.9,97.477,2.0,0.6981157780172171,-1.2378123721623757,2020-12-01
929,食用菌,6.677608695652173,2.1228571428571428,9.78391304347826,2.2367346938775508,135.141,50.0,1.4900335061708982,-0.9093568726262725,2020-12-02
935,食用菌,7.86180904522613,0.0,11.024120603015076,0.0,97.395,0.0,0.6963916580695586,-0.4389073036536163,2020-12-03
941,食用菌,8.150452488687783,0.0,11.858823529411763,0.0,110.875,0.0,0.9798201567821656,-0.12227834189322061,2020-12-04
947,食用菌,8.653301282051283,10.89,12.748076923076924,9.0,154.493,0.622,1.8969258138182552,0.21504332054970832,2020-12-05
959,食用菌,6.951158536585366,11.444090909090908,10.109756097560975,12.636363636363637,84.174,7.159,0.41840885528918975,-0.7857543972444919,2020-12-07
965,食用菌,8.18449494949495,0.0,11.77020202020202,0.0,89.028,0.0,0.5204683458493524,-0.1558952558434956,2020-12-08
971,食用菌,9.46036269430052,0.0,13.776165803108809,0.0,80.164,0.0,0.3340951846780951,0.6050296311130917,2020-12-09
977,食用菌,8.323019801980198,10.77,11.73910891089109,8.0,88.5,0.863,0.5093666954546746,-0.1676898459996868,2020-12-10
983,食用菌,7.575769230769231,2.16,11.356593406593406,2.9,90.153,4.0,0.5441224304971034,-0.3127899566532711,2020-12-11
989,食用菌,8.147724719101124,11.3,12.183707865168538,8.0,172.317,1.802,2.2716906180507115,0.0009604616017559627,2020-12-12
995,食用菌,8.17890625,10.61,11.972916666666668,8.0,196.802,0.813,2.7865086292508727,-0.07899924168812734,2020-12-13
1001,食用菌,9.095208333333334,10.61,13.200520833333334,8.0,81.213,1.876,0.356151304496309,0.38666946564748966,2020-12-14
1007,食用菌,8.164207650273223,13.90029411764706,11.889071038251364,17.705882352941178,88.677,11.087,0.5130882714392542,-0.11080451447887935,2020-12-15
1013,食用菌,8.803855421686748,0.0,12.884939759036143,0.0,74.212,0.0,0.20894930750172752,0.2669596805898267,2020-12-16
1019,食用菌,7.644228187919463,14.0,10.568456375838926,16.0,77.923,16.729,0.2869762480597753,-0.6117550158150699,2020-12-17
1025,食用菌,10.058543689320388,10.63,12.61116504854369,8.0,84.071,2.189,0.4162431924281066,0.16310835864264328,2020-12-18
1031,食用菌,8.456257668711656,11.35,11.700613496932515,8.0,152.942,1.739,1.8643147157838893,-0.18229236213900085,2020-12-19
1037,食用菌,8.560152905198777,12.37,12.0217125382263,8.0,141.196,0.776,1.6173450462083492,-0.060489439384191004,2020-12-20
1043,食用菌,9.576574585635358,12.37,12.779558011049724,10.0,82.855,1.19,0.39067575515551545,0.22698508316331897,2020-12-21
1049,食用菌,8.747470588235293,13.22,11.791764705882352,8.0,74.146,1.74,0.20756160120239273,-0.14771585385049907,2020-12-22
1055,食用菌,9.019289940828402,13.24,12.073372781065087,8.0,67.054,0.55,0.058446251582970794,-0.04089309134579737,2020-12-23
1061,食用菌,7.234971098265897,13.18,11.378612716763003,9.0,74.014,1.612,0.2047861886037232,-0.3044373426906285,2020-12-24
1067,食用菌,9.619305993690851,0.0,11.266561514195583,0.0,148.943,0.0,1.7802323295560174,-0.3469418731180981,2020-12-25
1073,食用菌,8.545655172413792,13.17,10.42655172413793,9.0,135.236,0.422,1.4920309622078194,-0.665583894468963,2020-12-26
1079,食用菌,9.63951219512195,13.14,11.534146341463416,9.0,117.184,0.945,1.112472263486753,-0.245438567736869,2020-12-27
1085,食用菌,8.84142857142857,13.24,12.58809523809524,8.0,69.13,0.6890000000000001,0.10209592245295374,0.15435725702396974,2020-12-28
1091,食用菌,8.618011363636363,0.0,12.357386363636364,0.0,79.647,0.0,0.32322481866663993,0.06684215544864892,2020-12-29
1097,食用菌,8.62512987012987,13.27,12.39155844155844,4.5,65.342,1.289,0.02244999121234884,0.07980469482822229,2020-12-30
1103,食用菌,8.133067226890757,13.23,11.60672268907563,9.0,119.801,1.144,1.1674969208406767,-0.21790808609351606,2020-12-31
1109,食用菌,8.489437086092716,13.22,12.232450331125827,9.0,136.06,0.278,1.5093562650964836,0.01945000548813193,2021-01-01
1115,食用菌,8.047617021276595,13.18,11.656595744680851,9.0,114.107,1.189,1.0477757137435266,-0.19898967414512533,2021-01-02
1121,食用菌,8.684482758620689,13.25,12.53448275862069,9.0,102.704,1.167,0.8080179117539228,0.13402036448819357,2021-01-03
1127,食用菌,8.103150000000001,13.160000000000002,12.099,9.0,94.688,0.8109999999999999,0.639474673943815,-0.03117188459359826,2021-01-04
1133,食用菌,8.57044776119403,13.37,12.00049751243781,9.0,83.06099999999999,0.644,0.39500708087768116,-0.06853696309196947,2021-01-05
1139,食用菌,8.441116279069767,13.25,11.826976744186048,7.0,80.477,0.985,0.34067627667342504,-0.1343588249280104,2021-01-06
1145,食用菌,8.590399999999999,13.77,12.033333333333331,9.0,94.124,1.878,0.627616092840409,-0.05608130785234943,2021-01-07
1151,食用菌,8.066134020618556,0.0,11.836082474226805,0.0,90.415,0.0,0.5496312039884019,-0.13090473634427752,2021-01-08
1157,食用菌,8.15007067137809,0.0,11.90035335689046,0.0,129.833,0.0,1.3784282783395545,-0.10652477767195585,2021-01-09
1163,食用菌,8.612374581939799,0.0,12.97391304347826,0.0,137.986,0.0,1.549852058013433,0.30071003390287065,2021-01-10
1169,食用菌,8.21796511627907,0.0,12.261627906976743,0.0,81.67,0.0,0.36576011932655106,0.030517973810996326,2021-01-11
1175,食用菌,8.507365269461078,0.0,12.836526946107783,0.0,73.283,0.0,0.18941629004594024,0.24859518442161518,2021-01-12
1180,食用菌,8.893370786516854,0.0,13.0,0.0,76.684,0.0,0.2609252161677188,0.3106056335201188,2021-01-13
1186,食用菌,9.05928143712575,0.0,13.195209580838323,0.0,75.963,0.0,0.2457655761401379,0.3846547412348149,2021-01-14
1192,食用菌,8.796255707762558,0.0,13.061187214611872,0.0,101.383,0.0,0.7802427599142082,0.33381586032404426,2021-01-15
1198,食用菌,8.232445820433437,0.0,12.18421052631579,0.0,150.015,0.0,1.802772043993696,0.0011511367175826561,2021-01-16
1204,食用菌,8.045864406779662,0.0,12.037966101694916,0.0,141.492,0.0,1.623568698702335,-0.054323953720697635,2021-01-17
1210,食用菌,8.665928143712575,0.0,13.019760479041915,0.0,72.532,0.0,0.17362587442775262,0.31810140209246496,2021-01-18
1216,食用菌,8.056424242424242,0.0,12.147878787878788,0.0,74.431,0.0,0.21355396931315623,-0.012630629532977765,2021-01-19
1222,食用菌,8.407685185185185,0.0,12.719444444444443,0.0,90.131,0.0,0.5436598617306584,0.20418212467351138,2021-01-20
1228,食用菌,7.870422535211267,0.0,12.07112676056338,0.0,63.013,0.0,-0.02651922047175069,-0.04174507726444974,2021-01-21
1234,食用菌,8.607486631016043,0.0,13.2524064171123,0.0,88.796,0.0,0.5155903479486608,0.40635129256186997,2021-01-22
1240,食用菌,8.83215139442231,0.0,13.628286852589644,0.0,117.521,0.0,1.1195579759545682,0.5489345138104268,2021-01-23
1246,食用菌,8.934338235294117,0.0,13.769117647058824,0.0,127.934,0.0,1.3385001834541508,0.6023560447845213,2021-01-24
1252,食用菌,9.581167512690357,0.0,14.363959390862943,0.0,79.116,0.0,0.31206009071290136,0.8279981478564497,2021-01-25
1258,食用菌,9.299395348837209,13.3,11.281860465116278,19.1,101.109,0.253,0.7744816761866671,-0.3411385018912184,2021-01-26
1264,食用菌,9.387759336099585,0.0,12.307883817427385,0.0,108.756,0.0,0.935266374232313,0.048064289318111304,2021-01-27
1270,食用菌,9.057166666666667,0.0,13.583333333333334,0.0,80.927,0.0,0.35013791053252546,0.5318822360724701,2021-01-28
1276,食用菌,10.327333333333334,0.0,15.341818181818182,0.0,69.324,0.0,0.10617493793887706,1.198930612493921,2021-01-29
1282,食用菌,9.753022222222224,0.0,14.610666666666669,0.0,94.904,0.0,0.644016258196183,0.9215819441103826,2021-01-30
1288,食用菌,9.996926406926407,15.04,14.925541125541129,1.4,103.637,0.417,0.8276350326217911,1.0410236878079548,2021-01-31
1294,食用菌,10.024329268292682,13.410000000000002,14.923170731707318,9.0,67.664,1.9,0.07127202192530685,1.040124523189229,2021-02-01
1300,食用菌,8.675888324873096,0.0,12.819289340101523,0.0,88.048,0.0,0.4998630098895338,0.2420564206046988,2021-02-02
1306,食用菌,9.884848484848485,13.37,14.43939393939394,10.0,89.954,1.61,0.5399382857460788,0.8566128346233227,2021-02-03
1312,食用菌,9.43956896551724,0.0,14.117241379310348,0.0,111.069,0.0,0.983899172268089,0.7344102791967413,2021-02-04
1318,食用菌,9.837142857142858,0.0,14.89493087557604,0.0,95.222,0.0,0.6507024794566139,1.0294122613241499,2021-02-05
1324,食用菌,9.077710843373492,0.0,13.741767068273091,0.0,119.696,0.0,1.1652892062735531,0.5919811136675831,2021-02-06
1330,食用菌,9.153277591973245,0.0,13.89264214046823,0.0,147.812,0.0,1.7564520897901452,0.6492127537564645,2021-02-07
1354,食用菌,7.711555555555555,14.38,12.43851851851852,19.8,60.592,13.927,-0.07742281063371072,0.09761812274592012,2021-02-13
1360,食用菌,6.932705479452055,0.0,10.472945205479451,0.0,164.586,0.0,2.109139748351367,-0.6479853940144011,2021-02-14
1372,食用菌,7.511366666666666,0.0,11.881666666666666,0.0,174.61,0.0,2.319902899026083,-0.11361322451596027,2021-02-16
1378,食用菌,8.448049645390071,0.0,13.23758865248227,0.0,144.793,0.0,1.6929750395220917,0.40073045036514937,2021-02-17
1384,食用菌,7.9009652509652515,0.0,12.094208494208496,0.0,130.174,0.0,1.3855980942194506,-0.032989452803862035,2021-02-18
1390,食用菌,7.825151515151516,0.0,12.234545454545454,0.0,92.327,0.0,0.5898326349630681,0.020244751417657,2021-02-19
1396,食用菌,8.511027027027026,0.0,13.371351351351352,0.0,88.794,0.0,0.5155482962426201,0.4514708313148359,2021-02-20
1402,食用菌,8.081176470588236,0.0,12.57124183006536,0.0,79.403,0.0,0.3180945105297055,0.1479642315320601,2021-02-21
1408,食用菌,7.940084033613445,0.0,12.438655462184874,0.0,66.554,0.0,0.04793332507285926,0.09767006976746026,2021-02-22
1414,食用菌,7.779574468085107,0.0,12.12695035460993,0.0,77.586,0.0,0.27989053559196003,-0.020569439722366276,2021-02-23
1420,食用菌,8.104764705882353,0.0,12.784705882352942,0.0,88.233,0.0,0.5037527926982751,0.22893783197306633,2021-02-24
1426,食用菌,7.222708333333333,0.0,11.244791666666666,0.0,110.557,0.0,0.9731339355217348,-0.35519985808829496,2021-02-25
1432,食用菌,6.767312252964427,2.19,11.36403162055336,3.8,158.095,1.0,1.9726609363970986,-0.30996840914335766,2021-02-26
1438,食用菌,6.750669642857143,0.0,10.987053571428572,0.0,116.814,0.0,1.1046926978692702,-0.4529679896241804,2021-02-27
1444,食用菌,6.851023255813954,0.0,10.55441860465116,0.0,111.764,0.0,0.9985121401171438,-0.6170799820707891,2021-02-28
1450,食用菌,7.284970414201184,0.0,11.063905325443788,0.0,79.404,0.0,0.3181155363827255,-0.42381571243216437,2021-03-01
1456,食用菌,7.37951388888889,0.0,11.113194444444444,0.0,62.044,0.0,-0.04689327204834687,-0.4051188059259979,2021-03-02
1462,食用菌,6.34963768115942,0.0,9.95,0.0,71.027,0.0,0.141981965632317,-0.84635488839646,2021-03-03
1468,食用菌,6.160342465753424,0.0,9.677397260273974,0.0,72.465,0.0,0.1722171422753978,-0.9497616451273817,2021-03-04
1474,食用菌,6.833726708074535,0.0,10.572049689440991,0.0,82.585,0.0,0.384998774840055,-0.6103919594280351,2021-03-05
1480,食用菌,6.8853993610223645,0.0,9.752396166134185,0.0,151.214,0.0,1.8279820417649437,-0.9213122112692829,2021-03-06
1486,食用菌,6.418252032520325,0.0,9.307723577235771,0.0,125.428,0.0,1.2858093957854717,-1.0899904507885958,2021-03-07
1492,食用菌,6.916243093922652,0.0,10.103314917127072,0.0,78.721,0.0,0.3037548787699133,-0.7881977387122189,2021-03-08
1498,食用菌,4.883225806451613,0.0,6.971889400921659,0.0,143.511,0.0,1.6660198959501655,-1.9760455090636633,2021-03-09
1504,食用菌,5.504409937888198,0.0,8.692546583850932,0.0,91.994,0.0,0.5828310259073339,-1.3233463508992827,2021-03-10
1510,食用菌,6.682043795620437,0.0,11.6007299270073,0.0,75.477,0.0,0.2355470115723097,-0.22018132843131807,2021-03-11
1516,食用菌,6.561623376623377,0.0,11.64935064935065,0.0,84.232,0.0,0.4196283547643625,-0.20173796571055663,2021-03-12
1522,食用菌,6.225829145728643,0.0,9.869346733668342,0.0,101.865,0.0,0.7903772210699557,-0.8769491982683782,2021-03-13
1528,食用菌,6.44886075949367,0.0,10.36139240506329,0.0,75.95,0.0,0.2454922400508752,-0.6903008648966104,2021-03-14
1534,食用菌,5.53904109589041,0.0,9.1986301369863,0.0,40.423,0.0,-0.5014932401985897,-1.131373009335712,2021-03-15
1540,食用菌,6.749791666666667,0.0,10.735416666666666,0.0,44.844,0.0,-0.4085379439961835,-0.5484217485313302,2021-03-16
1546,食用菌,7.280291262135923,0.0,10.96990291262136,0.0,44.029,0.0,-0.4256740142076652,-0.45947377164542813,2021-03-17
1552,食用菌,6.0540625,0.0,9.93046875,0.0,65.501,0.0,0.02579310184256443,-0.853763703214061,2021-03-18
1558,食用菌,7.8189375,0.0,12.5575,0.0,69.141,0.0,0.1023272068361764,0.1427515250125493,2021-03-19
1564,食用菌,7.336021505376344,0.0,11.976344086021506,0.0,77.235,0.0,0.27251046118186173,-0.07769911418465206,2021-03-20
1570,食用菌,6.161263736263736,0.0,10.301648351648351,0.0,94.838,0.0,0.6426285518968482,-0.7129636554606625,2021-03-21
1576,食用菌,6.730614035087719,11.6,11.12719298245614,13.6,50.663,0.139,-0.2861885052715056,-0.3998087220426925,2021-03-22
1582,食用菌,6.7851960784313725,0.0,11.29607843137255,0.0,48.174,0.0,-0.3385218534388407,-0.33574518200254677,2021-03-23
1588,食用菌,7.889156626506024,0.0,12.589156626506025,0.0,35.583,0.0,-0.6032583688164693,0.15475987488944426,2021-03-24
1594,食用菌,7.637830188679246,0.0,12.304716981132074,0.0,46.89,0.0,-0.36551904871680707,0.04686300913022708,2021-03-25
1600,食用菌,5.4313008130081295,12.0,9.09268292682927,15.666666666666666,74.029,9.533,0.20510157639902654,-1.1715621042730506,2021-03-26
1606,食用菌,5.177575757575758,10.666949152542374,8.897979797979797,13.966101694915254,54.344,15.314,-0.20879234030406438,-1.245419098886977,2021-03-27
1612,食用菌,7.072047244094488,0.0,10.762204724409449,0.0,55.673,0.0,-0.1808489816401879,-0.5382601992633887,2021-03-28
1618,食用菌,7.315794392523364,0.0,10.80841121495327,0.0,47.327,0.0,-0.35633075094696964,-0.5207326302746956,2021-03-29
1624,食用菌,7.987142857142857,0.0,11.464285714285714,0.0,32.145,0.0,-0.6755452514999961,-0.2719388915666833,2021-03-30
1630,食用菌,7.105922330097087,0.0,10.453398058252429,0.0,45.089,0.0,-0.4033866100062289,-0.6554002391480919,2021-03-31
1636,食用菌,7.610573770491803,0.0,11.398360655737704,0.0,48.978,0.0,-0.32161706761058134,-0.2969463309585147,2021-04-01
1642,食用菌,7.2518125,13.27,10.961875,10.0,71.484,1.09,0.1515907804625588,-0.4625190103261853,2021-04-02
1648,食用菌,7.807966101694915,13.169999999999998,12.56271186440678,10.0,73.999,1.74,0.20447080080841984,0.1447285484106564,2021-04-03
1654,食用菌,7.135806451612903,13.29,11.587741935483873,10.0,61.539,0.17,-0.057511327823559416,-0.22510808038266003,2021-04-04
1660,食用菌,6.770424242424242,0.0,10.796969696969697,0.0,68.049,0.0,0.07936697533809284,-0.5250727563788903,2021-04-05
1666,食用菌,8.498571428571429,0.0,13.248571428571427,0.0,11.671,0.0,-1.1060285662360432,0.40489656130160995,2021-04-06
1672,食用菌,7.184608695652174,13.27,11.277391304347828,10.0,46.545,1.26,-0.372772968008784,-0.3428337945388231,2021-04-07
1678,食用菌,7.760263157894736,0.0,12.342105263157896,0.0,35.491,0.0,-0.6051927472943298,0.061045555453557734,2021-04-08
1684,食用菌,8.16358024691358,0.0,12.753086419753089,0.0,31.401,0.0,-0.6911884861470422,0.21694357952970655,2021-04-09
1690,食用菌,7.728911564625851,0.0,12.065986394557823,0.0,60.287,0.0,-0.08383569580487875,-0.04369497907973887,2021-04-10
1696,食用菌,7.453464566929134,0.0,11.74015748031496,0.0,52.29,0.0,-0.25197944240760256,-0.16729209077742285,2021-04-11
1702,食用菌,7.016777777777778,0.0,11.754444444444443,0.0,43.328,0.0,-0.4404131371748416,-0.1618725978345208,2021-04-12
1708,食用菌,6.78404761904762,0.0,10.614285714285714,0.0,40.041,0.0,-0.509525116052315,-0.5943705124286804,2021-04-13
1714,食用菌,7.142021276595745,0.0,11.18936170212766,0.0,41.387,0.0,-0.48122431788709463,-0.37622617963021787,2021-04-14
1720,食用菌,7.862828282828282,12.42,12.339393939393938,12.0,39.167,0.983,-0.5279017115919898,0.060017065434858345,2021-04-15
1726,食用菌,6.398470588235294,12.0,10.274117647058825,16.0,44.191,2.971,-0.4222678260183891,-0.723406913936279,2021-04-16
